,Station,Entries,Exits,Latitude,Longitude,Date
2179,NEVINS ST,4912,5120,40.688246,-73.980492,06/01/2019
2180,NEVINS ST,3670,3787,40.688246,-73.980492,06/02/2019
2181,NEVINS ST,9598,9463,40.688246,-73.980492,06/03/2019
2182,NEVINS ST,9161,9306,40.688246,-73.980492,06/04/2019
2183,NEVINS ST,9781,9542,40.688246,-73.980492,06/05/2019
2184,NEVINS ST,9270,9237,40.688246,-73.980492,06/06/2019
2185,NEVINS ST,9501,9652,40.688246,-73.980492,06/07/2019
2186,GRAND ARMY PLAZ,4554,1819,40.675235,-73.971046,06/01/2019
2187,GRAND ARMY PLAZ,3657,1522,40.675235,-73.971046,06/02/2019
2188,GRAND ARMY PLAZ,7129,2508,40.675235,-73.971046,06/03/2019
2189,GRAND ARMY PLAZ,7022,2533,40.675235,-73.971046,06/04/2019
2190,GRAND ARMY PLAZ,7608,2473,40.675235,-73.971046,06/05/2019
2191,GRAND ARMY PLAZ,7127,2353,40.675235,-73.971046,06/06/2019
2192,GRAND ARMY PLAZ,6871,2289,40.675235,-73.971046,06/07/2019
2193,EASTN PKWY-MUSM,3264,3713,40.671987,-73.964375,06/01/2019
2194,EASTN PKWY-MUSM,2335,2372,40.671987,-73.964375,06/02/2019
2195,EASTN PKWY-MUSM,3649,2943,40.671987,-73.964375,06/03/2019
2196,EASTN PKWY-MUSM,4004,3300,40.671987,-73.964375,06/04/2019
2197,EASTN PKWY-MUSM,4141,3118,40.671987,-73.964375,06/05/2019
2198,EASTN PKWY-MUSM,4169,3361,40.671987,-73.964375,06/06/2019
2199,EASTN PKWY-MUSM,4357,3390,40.671987,-73.964375,06/07/2019
2200,KINGSTON AV,2104,1698,40.669399,-73.942161,06/01/2019
2201,KINGSTON AV,2493,1880,40.669399,-73.942161,06/02/2019
2202,KINGSTON AV,4472,3154,40.669399,-73.942161,06/03/2019
2203,KINGSTON AV,4416,3018,40.669399,-73.942161,06/04/2019
2204,KINGSTON AV,4516,3256,40.669399,-73.942161,06/05/2019
2205,KINGSTON AV,4501,3161,40.669399,-73.942161,06/06/2019
2206,KINGSTON AV,4578,3122,40.669399,-73.942161,06/07/2019
2207,CROWN HTS-UTICA,13841,9640,40.668896999999994,-73.93294200000001,06/01/2019
2208,CROWN HTS-UTICA,10373,8312,40.668896999999994,-73.93294200000001,06/02/2019
2209,CROWN HTS-UTICA,25287,16770,40.668896999999994,-73.93294200000001,06/03/2019
2210,CROWN HTS-UTICA,24314,15879,40.668896999999994,-73.93294200000001,06/04/2019
2211,CROWN HTS-UTICA,25362,17074,40.668896999999994,-73.93294200000001,06/05/2019
2212,CROWN HTS-UTICA,24757,15718,40.668896999999994,-73.93294200000001,06/06/2019
2213,CROWN HTS-UTICA,25073,16624,40.668896999999994,-73.93294200000001,06/07/2019
2214,SUTTER AV-RUTLD,3475,3652,40.664716999999996,-73.92260999999999,06/01/2019
2215,SUTTER AV-RUTLD,2564,2915,40.664716999999996,-73.92260999999999,06/02/2019
2216,SUTTER AV-RUTLD,6664,6499,40.664716999999996,-73.92260999999999,06/03/2019
2217,SUTTER AV-RUTLD,6370,6346,40.664716999999996,-73.92260999999999,06/04/2019
2218,SUTTER AV-RUTLD,6900,6721,40.664716999999996,-73.92260999999999,06/05/2019
2219,SUTTER AV-RUTLD,6490,6198,40.664716999999996,-73.92260999999999,06/06/2019
2220,SUTTER AV-RUTLD,6733,6858,40.664716999999996,-73.92260999999999,06/07/2019
2221,SARATOGA AV,2733,2594,40.661453,-73.916327,06/01/2019
2222,SARATOGA AV,1931,1974,40.661453,-73.916327,06/02/2019
2223,SARATOGA AV,5295,4454,40.661453,-73.916327,06/03/2019
2224,SARATOGA AV,5010,4407,40.661453,-73.916327,06/04/2019
2225,SARATOGA AV,5419,4751,40.661453,-73.916327,06/05/2019
2226,SARATOGA AV,5021,4451,40.661453,-73.916327,06/06/2019
2227,SARATOGA AV,5247,4671,40.661453,-73.916327,06/07/2019
2228,JUNIUS ST,1307,1489,40.663515000000004,-73.902447,06/01/2019
2229,JUNIUS ST,1019,1223,40.663515000000004,-73.902447,06/02/2019
2230,JUNIUS ST,2189,2522,40.663515000000004,-73.902447,06/03/2019
2231,JUNIUS ST,2123,2229,40.663515000000004,-73.902447,06/04/2019
2232,JUNIUS ST,2307,2786,40.663515000000004,-73.902447,06/05/2019
2233,JUNIUS ST,2089,2468,40.663515000000004,-73.902447,06/06/2019
2234,JUNIUS ST,2356,2715,40.663515000000004,-73.902447,06/07/2019
2235,PENNSYLVANIA AV,2579,1163,40.664635,-73.89489499999999,06/01/2019
2236,PENNSYLVANIA AV,1744,909,40.664635,-73.89489499999999,06/02/2019
2237,PENNSYLVANIA AV,4388,2124,40.664635,-73.89489499999999,06/03/2019
2238,PENNSYLVANIA AV,4029,1780,40.664635,-73.89489499999999,06/04/2019
2239,PENNSYLVANIA AV,4534,2299,40.664635,-73.89489499999999,06/05/2019
2240,PENNSYLVANIA AV,4103,1844,40.664635,-73.89489499999999,06/06/2019
2241,PENNSYLVANIA AV,4461,2195,40.664635,-73.89489499999999,06/07/2019
2242,PRESIDENT ST,1277,642,40.667883,-73.950683,06/01/2019
2243,PRESIDENT ST,1034,519,40.667883,-73.950683,06/02/2019
2244,PRESIDENT ST,2990,1425,40.667883,-73.950683,06/03/2019
2245,PRESIDENT ST,2883,1106,40.667883,-73.950683,06/04/2019
2246,PRESIDENT ST,3035,1444,40.667883,-73.950683,06/05/2019
2247,PRESIDENT ST,2828,1091,40.667883,-73.950683,06/06/2019
2248,PRESIDENT ST,2850,1421,40.667883,-73.950683,06/07/2019
2249,STERLING ST,3419,2611,40.662742,-73.95085,06/01/2019
2250,STERLING ST,2715,2112,40.662742,-73.95085,06/02/2019
2251,STERLING ST,5988,4258,40.662742,-73.95085,06/03/2019
2252,STERLING ST,5826,4124,40.662742,-73.95085,06/04/2019
2253,STERLING ST,6223,4476,40.662742,-73.95085,06/05/2019
2254,STERLING ST,5914,4180,40.662742,-73.95085,06/06/2019
2255,STERLING ST,6016,4360,40.662742,-73.95085,06/07/2019
2256,WINTHROP ST,3029,653,40.656652,-73.9502,06/01/2019
2257,WINTHROP ST,2266,531,40.656652,-73.9502,06/02/2019
2258,WINTHROP ST,6518,1571,40.656652,-73.9502,06/03/2019
2259,WINTHROP ST,6195,1326,40.656652,-73.9502,06/04/2019
2260,WINTHROP ST,6725,1423,40.656652,-73.9502,06/05/2019
2261,WINTHROP ST,6412,1262,40.656652,-73.9502,06/06/2019
2262,WINTHROP ST,6499,1367,40.656652,-73.9502,06/07/2019
2263,BEVERLY RD,2505,534,40.645098,-73.948959,06/01/2019
2264,BEVERLY RD,1922,411,40.645098,-73.948959,06/02/2019
2265,BEVERLY RD,4294,773,40.645098,-73.948959,06/03/2019
2266,BEVERLY RD,4089,677,40.645098,-73.948959,06/04/2019
2267,BEVERLY RD,4469,772,40.645098,-73.948959,06/05/2019
2268,BEVERLY RD,4208,708,40.645098,-73.948959,06/06/2019
2269,BEVERLY RD,4276,645,40.645098,-73.948959,06/07/2019
2270,NEWKIRK AV,3935,2557,40.639967,-73.948411,06/01/2019
2271,NEWKIRK AV,2932,2062,40.639967,-73.948411,06/02/2019
2272,NEWKIRK AV,7366,4672,40.639967,-73.948411,06/03/2019
2273,NEWKIRK AV,7026,4341,40.639967,-73.948411,06/04/2019
2274,NEWKIRK AV,7543,4710,40.639967,-73.948411,06/05/2019
2275,NEWKIRK AV,7269,4443,40.639967,-73.948411,06/06/2019
2276,NEWKIRK AV,7493,4636,40.639967,-73.948411,06/07/2019
2277,MORRIS PARK,933,823,40.854364000000004,-73.860495,06/01/2019
2278,MORRIS PARK,670,654,40.854364000000004,-73.860495,06/02/2019
2279,MORRIS PARK,2580,2272,40.854364000000004,-73.860495,06/03/2019
2280,MORRIS PARK,2470,2118,40.854364000000004,-73.860495,06/04/2019
2281,MORRIS PARK,2765,2376,40.854364000000004,-73.860495,06/05/2019
2282,MORRIS PARK,2635,2157,40.854364000000004,-73.860495,06/06/2019
2283,MORRIS PARK,2595,2155,40.854364000000004,-73.860495,06/07/2019
2284,BAYCHESTER AV,1655,391,40.878663,-73.83859100000001,06/01/2019
2285,BAYCHESTER AV,1148,271,40.878663,-73.83859100000001,06/02/2019
2286,BAYCHESTER AV,3770,510,40.878663,-73.83859100000001,06/03/2019
2287,BAYCHESTER AV,3193,538,40.878663,-73.83859100000001,06/04/2019
2288,BAYCHESTER AV,3985,540,40.878663,-73.83859100000001,06/05/2019
2289,BAYCHESTER AV,3640,515,40.878663,-73.83859100000001,06/06/2019
2290,BAYCHESTER AV,3948,580,40.878663,-73.83859100000001,06/07/2019
2291,TOMPKINSVILLE,458,0,40.636949,-74.074835,06/01/2019
2292,TOMPKINSVILLE,292,0,40.636949,-74.074835,06/02/2019
2293,TOMPKINSVILLE,756,0,40.636949,-74.074835,06/03/2019
2294,TOMPKINSVILLE,741,0,40.636949,-74.074835,06/04/2019
2295,TOMPKINSVILLE,806,0,40.636949,-74.074835,06/05/2019
2296,TOMPKINSVILLE,708,0,40.636949,-74.074835,06/06/2019
2297,TOMPKINSVILLE,714,0,40.636949,-74.074835,06/07/2019
